index,label,blank_logit_both,blank_logit_img_only,blank_logit_txt_only,drop_logit_both,drop_logit_img_only,drop_logit_txt_only,blank_score_both,blank_score_img_only,blank_score_txt_only,drop_score_both,drop_score_img_only,drop_score_txt_only
179,1,1.7822672,-1.0711848,-0.18882957,1.7822672,-2.9416275,-0.52767766,0.8559766,0.25517786,0.45293242,0.8559766,0.050133713,0.37105867
180,1,9.489891,5.8394494,-0.2251316,9.489891,4.5252056,-0.3178358,0.9999244,0.99709797,0.4439536,0.9999244,0.9892837,0.42120326
181,1,5.985979,2.527934,0.3366181,5.985979,0.6280133,-0.039859176,0.99749255,0.92607707,0.5833688,0.99749255,0.6520389,0.49003652
182,1,5.6697617,3.2347622,-0.2142186,5.6697617,1.6826445,-0.21832488,0.99656314,0.96212167,0.4466492,0.99656314,0.8432544,0.44563454
183,1,2.9429398,-0.24548976,-0.018043645,2.9429398,-1.6319764,-0.28033638,0.94992876,0.4389339,0.49548918,0.94992876,0.1635598,0.43037128
184,1,7.6948195,7.1673765,0.0048967525,7.6948195,4.374008,-0.28035328,0.99954504,0.9992293,0.50122416,0.99954504,0.98755616,0.43036714
185,1,8.562462,5.3343415,-0.12404208,8.562462,3.2977107,0.09231041,0.99980897,0.99520004,0.46902922,0.99980897,0.96435016,0.5230612
186,1,1.6431248,-2.1799457,-0.33546025,1.6431248,-4.5153184,-0.12493919,0.83795965,0.10156589,0.41691267,0.83795965,0.010821731,0.46880576
187,1,6.327471,2.3129017,-0.33858925,6.327471,0.84531146,-0.3506673,0.99821657,0.90993994,0.4161522,0.99821657,0.6995827,0.4132206
188,1,3.1840715,-0.8042536,-0.036307797,3.1840715,-2.113893,-0.5604617,0.96023047,0.30911636,0.49092406,0.96023047,0.10775382,0.36344063
189,1,1.2927767,3.8815129,-0.18214586,1.2927767,1.8899565,-0.27813607,0.78461677,0.97979695,0.45458904,0.78461677,0.8687506,0.43091083
190,1,7.452296,3.0285397,-0.45585763,7.452296,1.1311579,-0.3724011,0.9994203,0.95384693,0.387969,0.9994203,0.7560525,0.40796098
191,1,7.944482,3.8031602,0.11833485,7.944482,2.3029523,0.16464518,0.9996455,0.9781862,0.52954924,0.9996455,0.9091212,0.54106855
192,1,9.266865,6.082482,0.0626244,9.266865,3.5810103,-0.16147369,0.99990547,0.9977227,0.515651,0.99990547,0.97290695,0.45971906
193,1,9.289198,5.617134,-0.23903812,9.289198,3.444919,0.12837826,0.9999076,0.9963781,0.44052342,0.9999076,0.96907926,0.53205055
194,1,6.492005,2.458816,-0.28685805,6.492005,0.8403898,-0.1363996,0.99848676,0.9212038,0.42877325,0.99848676,0.6985473,0.4659529
195,0,-9.7182,-2.140399,-0.0073435307,-9.7182,-4.283182,-0.12580949,6.0174625e-05,0.105231814,0.49816415,6.0174625e-05,0.0136108715,0.46858904
196,1,1.5252631,-2.0939822,-0.122066,1.5252631,-4.2978525,-0.20988843,0.8213121,0.1096831,0.46952134,0.8213121,0.0134153105,0.44771966
197,1,-5.4470024,4.3108816,0.12503983,-5.4470024,2.3724964,-0.25263876,0.004290713,0.9867561,0.5312193,0.004290713,0.9147058,0.4371741
198,1,10.018391,6.6608276,0.127746,10.018391,5.0085106,0.13951214,0.9999554,0.99872154,0.53189313,0.9999554,0.9933635,0.53482157
199,1,5.8777857,4.2459807,-0.09009208,5.8777857,2.6884098,-0.18381988,0.99720687,0.98588055,0.4774922,0.99720687,0.93633926,0.45417398
200,1,4.8189783,0.82582116,-0.29563063,4.8189783,-1.113272,-0.33790725,0.9919897,0.69547063,0.42662597,0.9919897,0.2472614,0.4163179
201,1,7.912924,4.1175904,0.07130739,7.912924,2.6470137,-0.36004722,0.99963415,0.98397714,0.5178193,0.99963415,0.9338267,0.41094816
202,0,-10.535987,-0.9505325,0.59198976,-10.535987,-2.1843517,-0.34747517,2.656241e-05,0.27877775,0.64382154,2.656241e-05,0.10116455,0.41399482
203,1,5.9580336,2.5194187,-0.22241382,5.9580336,0.7434517,-0.3283952,0.99742174,0.9254919,0.4446246,0.99742174,0.67775023,0.41863114
204,1,8.870796,5.3413134,-0.28012663,8.870796,2.7266922,-0.30071834,0.9998596,0.99523324,0.4304227,0.9998596,0.93858343,0.42538187
205,0,-10.1809435,-3.1733232,0.150971,-10.1809435,-5.8000326,-0.14588459,3.7884012e-05,0.040182054,0.53767127,3.7884012e-05,0.003018318,0.46359342
206,1,7.546821,3.4491072,-0.35763377,7.546821,1.7494237,-0.4697148,0.99947256,0.9692044,0.41153246,0.99947256,0.8518801,0.38468376
207,1,0.900798,-2.503585,0.08085102,0.900798,-4.452674,0.339092,0.71111345,0.07560723,0.52020174,0.71111345,0.011513282,0.58396995
208,1,4.4361296,3.5285375,-0.010673463,4.4361296,1.8286321,-0.22220547,0.9882969,0.97148895,0.49733162,0.9882969,0.86159873,0.44467607
209,1,5.072936,0.6746756,-0.2462617,5.072936,-0.94348943,-0.52157545,0.993775,0.66254926,0.43874383,0.993775,0.28019604,0.3724839
210,1,6.7042713,6.8867817,-0.6128485,6.7042713,5.5923634,-0.6174185,0.9987758,0.99897987,0.3514097,0.9987758,0.9962876,0.3503688
211,1,9.742308,6.9364243,0.12594654,9.742308,5.597623,-0.35606825,0.99994123,0.99902916,0.5314451,0.99994123,0.996307,0.41191167
212,1,8.402292,4.8976893,-0.20926625,8.402292,3.0964234,0.3836811,0.9997757,0.9925915,0.4478735,0.9997757,0.95674497,0.59476066
213,1,9.276741,6.4436173,-0.060626402,9.276741,4.2649336,-0.030656219,0.9999064,0.9984119,0.48484802,0.9999064,0.986142,0.4923366
214,1,8.812584,5.1362286,-0.0081576705,8.812584,3.1212473,-0.23647355,0.9998511,0.9941545,0.49796057,0.9998511,0.95776075,0.44115555
215,1,5.3502073,1.6667423,-0.19628021,5.3502073,-0.6848277,-0.49886447,0.99527526,0.841141,0.45108688,0.99527526,0.3351847,0.37780756
216,1,3.295059,-0.35573626,0.29303807,3.295059,-2.2451432,-0.079607785,0.9642589,0.4119921,0.5727397,0.9642589,0.095769234,0.48010853
217,1,9.2206745,5.39647,-0.011625797,9.2206745,3.1212335,0.08036416,0.99990106,0.99548787,0.49709362,0.99990106,0.9577601,0.5200802
218,1,0.33924252,-3.1870296,-0.27213597,0.33924252,-5.453716,-0.1037319,0.5840065,0.03965675,0.43238276,0.5840065,0.004262127,0.47409025
219,1,9.859253,6.178056,0.17660879,9.859253,4.1882505,0.15184365,0.9999478,0.9979298,0.5440378,0.9999478,0.98505396,0.53788817
220,1,7.079608,6.379568,-0.08405042,7.079608,3.9121592,-0.2997319,0.9991586,0.998307,0.47899976,0.9991586,0.98039484,0.42562306
221,1,5.709203,1.6569091,-0.26796994,5.709203,-0.2933514,-0.18469417,0.99669564,0.83982265,0.43340555,0.99669564,0.4271836,0.45395726
222,1,9.901019,6.6725073,-0.10941234,9.901019,5.179705,0.14552051,0.99994993,0.99873644,0.47267416,0.99994993,0.9944019,0.53631604
223,1,9.82486,6.474863,0.24100134,9.82486,5.0683537,-0.10793099,0.9999459,0.99846065,0.55996037,0.9999459,0.9937465,0.47304344
224,0,-8.328977,3.375042,0.18629535,-8.328977,1.2354019,-0.2674832,0.00024136071,0.9669154,0.5464396,0.00024136071,0.7747627,0.4335251
225,1,7.8294764,4.5351686,-0.08206826,7.8294764,2.7557874,-0.18919373,0.9996024,0.98938864,0.47949445,0.9996024,0.94023937,0.45284218
226,1,8.802439,5.865467,-0.040962413,8.802439,3.4915183,-0.36334103,0.9998497,0.9971723,0.48976085,0.9998497,0.97044545,0.41015103
227,1,9.573849,6.3917475,-0.15482531,9.573849,4.477458,-0.118314475,0.9999305,0.99832743,0.4613708,0.9999305,0.98876536,0.47045586
228,1,8.792917,5.5180206,0.26873958,8.792917,2.91433,0.08060263,0.99984825,0.99600226,0.5667834,0.99984825,0.9485503,0.52013975
229,1,1.9066087,-1.5022382,-0.46401316,1.9066087,-3.3417854,-0.41735098,0.87063766,0.18209194,0.38603422,0.87063766,0.034165192,0.39715078
230,1,8.733037,6.459467,-0.4714926,8.733037,3.8003333,-0.52508783,0.9998388,0.99843687,0.38426304,0.9998388,0.9781259,0.3716633
231,1,8.643829,4.839282,0.042625993,8.643829,3.9446976,-0.14630482,0.99982387,0.99214935,0.51065487,0.99982387,0.9810105,0.4634889
232,1,2.4085298,-0.802173,-0.3086351,2.4085298,-2.7905345,-0.44880563,0.9174754,0.3095609,0.42344794,0.9174754,0.05783782,0.38964477
233,1,2.5470204,-0.06667617,0.15147342,2.5470204,-1.6660628,-0.14597085,0.9273731,0.48333713,0.5377961,0.9273731,0.1589498,0.46357197
234,0,-9.329863,-0.7488377,0.33783346,-9.329863,-2.070632,0.025752857,8.8726556e-05,0.3210746,0.5836642,8.8726556e-05,0.11198417,0.5064379
235,0,-10.619013,-1.532268,-0.47761643,-10.619013,-3.0673301,-0.53093,2.4446163e-05,0.17766209,0.38281512,2.4446163e-05,0.04447515,0.37030002
236,1,8.72775,6.354214,0.03357636,8.72775,4.4116945,-0.34215972,0.999838,0.99826366,0.5083933,0.999838,0.98801094,0.41528493
237,1,8.916351,5.594616,-0.122841984,8.916351,4.01562,-0.032338426,0.9998658,0.996296,0.46932805,0.9998658,0.98228765,0.49191612
238,1,1.4094614,-0.29404396,-0.2501409,1.4094614,-2.0664287,-0.10568775,0.80368096,0.42701414,0.4377888,0.80368096,0.11240286,0.47360262
239,1,1.4780071,-0.33078602,-0.10213078,1.4780071,-1.5954882,-0.39830893,0.81427133,0.41804942,0.4744895,0.81427133,0.16861315,0.4017187
240,1,8.2570305,4.9637766,0.15446922,8.2570305,3.1812418,-0.2895099,0.99974066,0.99306196,0.53854066,0.99974066,0.9601222,0.4281239
241,1,8.953047,5.2960906,-0.27248627,8.953047,3.8103516,-0.12103829,0.99987066,0.9950138,0.43229684,0.99987066,0.9783392,0.46977732
242,1,9.616091,6.1586485,0.102239,9.616091,4.4908066,-0.14442588,0.99993336,0.99788934,0.5255375,0.99993336,0.9889127,0.46395618
243,0,-7.7402277,-3.399795,-0.092565484,-7.7402277,-5.912569,0.010085322,0.0004347834,0.032301873,0.47687516,0.0004347834,0.0026979295,0.5025213
244,0,-3.908207,3.0880196,-0.20660718,-3.908207,1.2218333,-0.12782031,0.019681334,0.9563958,0.44853115,0.019681334,0.772386,0.4680884
245,1,3.2310586,-0.10562402,-0.20388511,3.2310586,-1.4065298,-0.14428279,0.9619865,0.4736185,0.44920456,0.9619865,0.19678198,0.46399176
246,1,7.0770683,5.990181,0.036256075,7.0770683,3.8939712,-0.17612523,0.9991565,0.9975031,0.509063,0.9991565,0.98004216,0.45608217
247,0,-9.766926,0.9862132,0.076593935,-9.766926,0.05913748,-0.2007148,5.7313e-05,0.7283393,0.5191391,5.7313e-05,0.5147801,0.44998908
248,1,8.200978,6.5955763,0.112795964,8.200978,5.3329754,-0.041312464,0.99972564,0.9986355,0.5281691,0.99972564,0.99519354,0.48967335
249,1,4.911562,0.4305027,-0.23942398,4.911562,-1.8763553,0.38497326,0.9926928,0.6059937,0.44042835,0.9926928,0.13280807,0.59507203
250,0,-9.765287,-0.13100792,0.12624156,-9.765287,-1.3362746,-0.22921216,5.7406967e-05,0.46729475,0.5315185,5.7406967e-05,0.20812334,0.44294652
251,0,-8.941444,2.078694,-0.026105896,-8.941444,0.026051253,-0.2582485,0.00013083479,0.88881505,0.4934739,0.00013083479,0.50651246,0.4357943
252,1,4.995951,1.2495484,0.021707654,4.995951,-0.6934252,-0.21691073,0.99328023,0.7772217,0.5054267,0.99328023,0.33327156,0.44598392
253,0,-10.617426,-2.4915068,-0.06535813,-10.617426,-4.695181,-0.5278626,2.4484987e-05,0.07645573,0.48366633,2.4484987e-05,0.009056445,0.37101555
254,1,6.4223995,2.6294785,-0.531266,6.4223995,0.81954646,-0.53959227,0.9983779,0.93273485,0.37022167,0.9983779,0.6941401,0.36828244
255,1,9.321401,6.379568,0.13366911,9.321401,3.9121592,-0.010425203,0.9999105,0.998307,0.5333676,0.9999105,0.98039484,0.49739373
256,1,7.6389856,4.6265736,-0.10991528,7.6389856,2.5530956,0.13375291,0.9995189,0.9903066,0.4725488,0.9995189,0.9277812,0.5333885
257,1,7.20851,3.4338615,-0.41946232,7.20851,0.683161,-0.42653564,0.99926025,0.96874624,0.39664543,0.99926025,0.66444385,0.39495388
258,1,8.554247,4.879814,-0.28477398,8.554247,2.8290658,0.12757307,0.9998073,0.9924589,0.42928374,0.9998073,0.94422644,0.5318501
259,1,-1.7456121,3.0984826,-0.11070885,-1.7456121,0.9651381,-0.12631151,0.14860149,0.9568301,0.472351,0.14860149,0.72414935,0.46846408
260,1,4.2343435,1.296698,0.35255927,4.2343435,0.52523386,0.13982016,0.98571765,0.78527874,0.5872381,0.98571765,0.62837076,0.53489816
261,1,6.7680745,3.5751472,0.27578217,6.7680745,1.1826327,-0.03293109,0.9988514,0.9727519,0.56851184,0.9988514,0.7654208,0.491768
262,1,-8.062347,2.758992,-0.15779819,-8.062347,1.2639242,-0.21815148,0.00031508677,0.9404192,0.4606321,0.00031508677,0.77970093,0.4456774
263,0,-8.470972,2.1404228,0.24804845,-8.470972,0.5898342,0.040690124,0.00020941734,0.89477044,0.5616961,0.00020941734,0.6433271,0.5101711
264,1,-0.73835415,-1.306093,0.16269031,-0.73835415,-2.9793649,-0.24731237,0.32336414,0.21314137,0.5405831,0.32336414,0.048366852,0.43848512
265,1,-1.0539154,1.3961253,-0.20306006,-1.0539154,-0.8033468,-0.25718004,0.25847393,0.8015683,0.4494087,0.25847393,0.30931005,0.43605703
266,0,-10.468648,-0.16808301,0.4072777,-10.468648,-1.8224807,-0.20207587,2.8412642e-05,0.45807788,0.60043496,2.8412642e-05,0.13913648,0.44965225
267,1,5.9436026,2.4542756,0.16756356,5.9436026,0.6058342,0.0493285,0.99738425,0.9208735,0.5417931,0.99738425,0.64699,0.51232964
268,1,8.245363,4.882975,0.16824144,8.245363,1.9994049,-0.16975033,0.99973756,0.9924825,0.54196143,0.99973756,0.8807346,0.457664
269,1,7.5996237,6.4937906,-0.08688131,7.5996237,4.20778,-0.25108224,0.99949956,0.9984895,0.4782933,0.99949956,0.9853388,0.43755716
270,1,1.7757807,-1.6772197,-0.5417819,1.7757807,-4.001026,-0.34308413,0.8551751,0.15746397,0.36777318,0.8551751,0.017968094,0.4150605
271,1,4.4557357,0.90552497,-0.1432151,4.4557357,-1.1186641,-0.19774717,0.98852146,0.7120836,0.46425733,0.98852146,0.24625917,0.4507237
272,1,7.8574367,4.507163,-0.15611601,7.8574367,2.1654992,-0.32041177,0.99961334,0.9890906,0.4610501,0.99961334,0.89710826,0.42057538
273,1,-0.89700234,-3.4928246,-0.029175937,-0.89700234,-6.268156,-0.20227616,0.2896669,0.029517084,0.4927065,0.2896669,0.0018921341,0.4496027
274,1,1.2343341,-1.9421086,-0.4185769,1.2343341,-4.0989027,-0.25362474,0.77457625,0.12541638,0.39685735,0.77457625,0.016320106,0.43693152
275,1,6.573444,2.5119271,0.1960391,6.573444,1.370621,-0.0315618,0.99860495,0.9249737,0.5488534,0.99860495,0.7974805,0.4921102
276,1,5.5406737,1.733765,-0.08022975,5.5406737,-0.19637123,-0.24492265,0.9960914,0.84989333,0.4799533,0.9960914,0.45106435,0.4390736
277,1,8.524445,4.9538217,0.23316434,8.524445,2.683008,-0.071162194,0.99980146,0.9929931,0.5580284,0.99980146,0.9360165,0.48221698
278,1,0.821439,-3.038361,0.15701407,0.821439,-5.4413786,0.093385965,0.6945417,0.045722626,0.53917307,0.6945417,0.004314807,0.5233295
279,1,10.106167,6.9873705,-0.18634398,10.106167,5.119223,0.23137516,0.99995923,0.9990773,0.45354834,0.99995923,0.994055,0.5575871
280,1,9.157474,5.545613,-0.15276821,9.157474,3.5765254,-0.23015544,0.9998946,0.9961106,0.46188208,0.9998946,0.97278845,0.44271377
281,1,2.5832262,-1.420162,-0.39835563,2.5832262,-3.5320163,-0.092578225,0.9297742,0.19463621,0.40170747,0.9297742,0.02841487,0.47687197
282,1,9.361173,6.37957,-0.22265589,9.361173,3.9121604,-0.079362266,0.99991405,0.998307,0.44456485,0.99991405,0.98039484,0.4801698
