index,label,blank_logit_both,blank_logit_img_only,blank_logit_txt_only,drop_logit_both,drop_logit_img_only,drop_logit_txt_only,blank_score_both,blank_score_img_only,blank_score_txt_only,drop_score_both,drop_score_img_only,drop_score_txt_only
3711,0,6.0578384,3.8391633,0.61692536,6.0578384,3.048749,0.2757697,0.997666,0.97894144,0.64951897,0.997666,0.9547285,0.5685088
3742,1,8.12511,5.222065,0.6006794,8.12511,4.702204,0.05183029,0.99970406,0.99463284,0.6458118,0.99970406,0.9910063,0.5129547
3752,0,-0.8748053,3.4814355,0.66315585,-0.8748053,2.5903568,0.29258037,0.2942554,0.9701549,0.659969,0.2942554,0.9302384,0.5726277
3763,1,7.5317225,3.1572156,0.6228746,7.5317225,2.5113254,0.048913643,0.99946445,0.9591921,0.65087205,0.99946445,0.924932,0.512226
3767,1,6.5364714,3.5022635,0.6838522,6.5364714,2.9596243,0.14625724,0.9985525,0.9707521,0.6645979,0.9985525,0.9507164,0.53649926
3784,0,-8.59875,3.133853,0.6548079,-8.59875,2.3320975,-0.23589586,0.00018430207,0.95826775,0.6580931,0.00018430207,0.91150063,0.441298
3796,1,2.5459597,5.5532,0.71784645,2.5459597,4.855755,0.13081528,0.92730165,0.99613994,0.6721327,0.92730165,0.9922767,0.53265727
3809,1,8.617674,4.2273083,0.6796035,8.617674,3.434797,-0.06458326,0.9998192,0.9856183,0.6636502,0.9998192,0.96877456,0.4838598
3846,1,8.734652,5.641274,0.65393776,8.734652,4.281354,0.0425359,0.99983907,0.99646413,0.6578973,0.99983907,0.9863645,0.51063234
3847,1,2.0852845,4.88334,0.6996993,2.0852845,3.9617083,0.08144131,0.8894647,0.9924852,0.6681211,0.8894647,0.98132485,0.5203491
3855,0,3.0879574,4.947772,0.59067297,3.0879574,3.8782668,0.05443783,0.9563932,0.9929509,0.6435195,0.9563932,0.97973263,0.5136061
3856,1,11.257933,6.028271,0.65774095,11.257933,5.4995933,0.07680924,0.9999871,0.9975961,0.6587528,0.9999871,0.9959282,0.5191929
3860,1,7.859447,4.2160444,0.7396897,7.859447,3.3673704,0.077853814,0.99961406,0.98545766,0.676928,0.99961406,0.966669,0.51945364
3886,0,-4.2989454,4.52034,0.58471704,-4.2989454,3.6637383,-0.12659906,0.013400853,0.9892319,0.6421521,0.013400853,0.97500426,0.46839243
3908,1,-5.649552,3.8606596,0.6539458,-5.649552,2.952545,0.13214228,0.003506753,0.97938,0.6578991,0.003506753,0.95038366,0.53298753
3916,0,9.597151,5.3600693,0.59967196,9.597151,4.5738015,-0.020719767,0.99993205,0.99532145,0.64558125,0.99993205,0.98978674,0.4948202
3954,0,-5.8779125,3.1608105,0.676988,-5.8779125,2.4927855,0.13463652,0.002792804,0.9593325,0.66306615,0.002792804,0.92363447,0.5336084
3957,0,-3.4548688,2.8110151,0.6863202,-3.4548688,2.287788,0.0693219,0.030623991,0.9432681,0.66514784,0.030623991,0.9078606,0.51732355
3991,1,9.049593,5.5935917,0.6450337,9.049593,4.3915324,0.07238163,0.9998826,0.99629223,0.65589046,0.9998826,0.98776966,0.5180875
4000,0,-2.3576298,3.365993,0.68975145,-2.3576298,2.776282,0.089346014,0.08646122,0.96662474,0.6659116,0.08646122,0.9413806,0.52232164
