index,label,blank_logit_both,blank_logit_img_only,blank_logit_txt_only,drop_logit_both,drop_logit_img_only,drop_logit_txt_only,blank_score_both,blank_score_img_only,blank_score_txt_only,drop_score_both,drop_score_img_only,drop_score_txt_only
183,1,2.847183,2.8606234,0.29759145,2.847183,3.7358637,0.5230812,0.9451729,0.9458652,0.5738536,0.9451729,0.9767031,0.627868
184,1,4.3704143,3.886509,0.34534988,4.3704143,4.325276,0.6781468,0.987512,0.9798956,0.5854895,0.987512,0.9869429,0.66332495
185,1,4.219119,4.053527,0.26206186,4.219119,4.6527853,0.3811217,0.98550165,0.9829352,0.56514305,0.98550165,0.9905551,0.5941436
186,1,3.2773633,3.138274,0.25891507,3.2773633,2.8583555,0.45188513,0.963644,0.9584442,0.5643696,0.963644,0.945749,0.6110873
187,1,4.7359633,4.074176,0.3548316,4.7359633,5.032163,0.2698689,0.99130225,0.9832781,0.5877887,0.99130225,0.99351764,0.56706077
188,1,2.2744277,1.927982,0.13278744,2.2744277,4.4945593,0.09206618,0.90673685,0.8730259,0.53314817,0.90673685,0.9889538,0.5230003
189,1,3.4444442,3.2324655,-0.119910575,3.4444442,2.99196,0.43901068,0.96906507,0.9620379,0.4700582,0.96906507,0.95220953,0.6080233
190,1,4.387481,4.294363,0.39354235,4.387481,5.0792494,0.17745978,0.98772067,0.9865384,0.5971351,0.98772067,0.9938139,0.5442489
191,1,3.2291276,2.9948058,0.16441078,3.2291276,5.017809,0.13000691,0.9619158,0.95233893,0.5410104,0.9619158,0.99342453,0.532456
192,1,4.273486,3.7406635,0.16985875,4.273486,4.975689,-0.024496764,0.98625827,0.97681206,0.54236287,0.98625827,0.99314356,0.4938761
193,1,4.4047093,3.552387,0.04904821,4.4047093,5.0095243,0.05192232,0.98792785,0.97214216,0.5122596,0.98792785,0.9933702,0.51297766
194,1,4.227104,3.6309044,0.17874695,4.227104,4.96968,0.15331224,0.9856154,0.9741915,0.5445681,0.9856154,0.99310255,0.5382532
195,0,2.1414502,2.1192741,0.19226645,2.1414502,4.3820977,0.110138655,0.8948671,0.8927625,0.54791903,0.8948671,0.9876552,0.5275068
196,1,4.9915257,4.304495,-0.19614309,4.9915257,5.076669,0.07440575,0.99325055,0.9866723,0.45112082,0.99325055,0.9937981,0.5185929
197,1,2.0155087,2.2459037,0.35328442,2.0155087,3.9765658,0.6292097,0.8824158,0.9042966,0.5874138,0.8824158,0.98159516,0.65231025
198,1,5.0930595,4.339363,0.1003201,5.0930595,4.924772,0.15750885,0.9938983,0.98712313,0.525059,0.9938983,0.992788,0.539296
199,1,4.5782557,4.236349,-0.16033773,4.5782557,5.133874,0.07704574,0.9898317,0.9857458,0.46000123,0.9898317,0.9941408,0.5192519
200,1,4.4429708,3.9242985,0.27628914,4.4429708,4.950977,0.7708027,0.9883758,0.98062676,0.56863624,0.9883758,0.9929732,0.6836945
201,1,4.154874,3.7543943,0.078412876,4.154874,4.5505953,0.28508767,0.98455447,0.9771211,0.5195932,0.98455447,0.9895495,0.5707931
202,0,4.5457687,3.7696102,0.40736252,4.5457687,4.4547553,0.79736733,0.98949945,0.9774588,0.6004553,0.98949945,0.98851043,0.68941104
203,1,3.5159256,3.4295456,0.26971668,3.5159256,4.7732925,0.45579302,0.9711375,0.96861523,0.56702334,0.9711375,0.99161834,0.6120157
204,1,2.883641,2.6381326,0.27999648,2.883641,2.6799853,0.27015507,0.9470318,0.93327576,0.5695453,0.9470318,0.93583524,0.567131
205,0,-4.197068,-4.019296,-0.1333653,-4.197068,-0.96680695,-0.22621499,0.014816766,0.017648539,0.466708,0.014816766,0.2755174,0.4436862
206,1,4.269723,3.7560763,-0.6156694,4.269723,4.8413353,-0.31689107,0.98620725,0.97715867,0.35076702,0.98620725,0.9921653,0.4214336
207,1,4.3306484,3.6315336,0.24553216,4.3306484,4.9691076,0.21986386,0.98701185,0.97420734,0.5610765,0.98701185,0.9930987,0.5547456
208,1,3.11766,2.6889465,0.5562945,3.11766,4.181668,0.60004675,0.9576154,0.9363712,0.6355947,0.9576154,0.9849568,0.645667
209,1,4.5197773,3.8568974,-0.30768445,4.5197773,5.0450306,-0.08660721,0.9892259,0.97930396,0.42368004,0.9892259,0.9936,0.4783617
210,1,4.8254123,4.346571,0.14007936,4.8254123,5.087134,0.23880666,0.9920406,0.98721445,0.53496265,0.9920406,0.9938623,0.5594196
211,1,4.57625,4.0353637,-0.22857055,4.57625,5.036007,-0.06341292,0.9898115,0.9826279,0.44310486,0.9898115,0.9935423,0.48415205
212,1,3.862061,2.8427396,0.07979615,3.862061,4.8085265,0.34782678,0.9794083,0.9449422,0.51993847,0.9794083,0.99190617,0.5860905
213,1,-2.463635,-2.4263756,-0.21785527,-2.463635,0.50350344,0.19971356,0.07844715,0.081183404,0.4457506,0.07844715,0.6232823,0.5497631
214,1,4.357855,3.7907403,0.023036301,4.357855,4.1392503,0.2977692,0.98735607,0.9779197,0.5057588,0.98735607,0.9843151,0.5738971
215,1,2.682795,2.5304074,0.4032687,2.682795,3.3278499,0.6676463,0.93600374,0.9262462,0.59947276,0.93600374,0.9653719,0.66097593
216,1,2.3522122,2.3070533,0.08148872,2.3522122,2.8447802,0.12065557,0.9131099,0.90945953,0.5203609,0.9131099,0.9450482,0.53012735
217,1,4.6413035,3.872382,-0.054567218,4.6413035,4.5504746,-0.024740458,0.99044704,0.97961545,0.4863616,0.99044704,0.9895482,0.49381515
218,1,4.683643,3.885989,0.15845075,4.683643,4.7758384,0.4812651,0.9908394,0.9798854,0.53953,0.9908394,0.99163955,0.6180465
219,1,3.3402817,3.4217486,0.17620905,3.3402817,4.945908,0.5286159,0.96578515,0.9683774,0.54393864,0.96578515,0.99293774,0.6291602
220,1,4.8204303,3.908482,0.15502407,4.8204303,4.8984265,0.40826768,0.9920012,0.98032403,0.5386786,0.9920012,0.99259686,0.6006724
221,1,2.7593818,2.7765033,0.0935452,2.7593818,4.473875,0.2099922,0.940441,0.9413928,0.52336925,0.940441,0.9887255,0.55230594
222,1,4.998726,4.2878957,-0.18062308,4.998726,5.2367907,0.2562999,0.9932987,0.98645234,0.45496657,0.9932987,0.9947108,0.56372654
223,1,4.5087814,3.821622,-0.0090413615,4.5087814,4.8841743,-0.049755096,0.9891081,0.9785767,0.49773967,0.9891081,0.9924914,0.4875638
224,0,2.8547835,2.686172,-0.20460658,2.8547835,3.0367286,0.26297525,0.9455654,0.9362058,0.44902608,0.9455654,0.9542061,0.5653675
225,1,3.5342822,3.1318223,-0.32749406,3.5342822,4.6247697,0.00950855,0.9716476,0.95818645,0.4188505,0.9716476,0.99028933,0.50237715
226,1,2.5751214,1.968674,0.06094803,2.5751214,3.9587636,0.41824573,0.92924315,0.87746865,0.51523226,0.92924315,0.9812708,0.6030634
227,1,4.8578463,4.1672144,-0.06488811,4.8578463,5.165227,-0.06975761,0.99229264,0.98474103,0.4837837,0.99229264,0.99432063,0.48256767
228,1,5.089211,4.4516296,0.28541875,5.089211,4.9480023,0.60824144,0.99387485,0.98847485,0.5708742,0.99387485,0.9929524,0.64753956
229,1,2.9721687,2.84691,0.25433022,2.9721687,3.0128398,0.17548543,0.95130086,0.9451587,0.563242,0.95130086,0.9531508,0.5437591
230,1,4.488281,3.6483765,0.22094133,4.488281,3.986553,-0.12899882,0.9888849,0.97462714,0.5550117,0.9888849,0.9817747,0.46779498
231,1,4.2042994,3.925043,0.37205774,4.2042994,5.031275,0.47398028,0.98528844,0.9806409,0.59195614,0.98528844,0.99351186,0.61632544
232,1,3.9022121,3.4248958,0.5206667,3.9022121,4.2909255,0.3476227,0.9802027,0.96847355,0.62730366,0.9802027,0.9864927,0.586041
233,1,0.5708413,0.34971493,0.13658272,0.5708413,2.4693885,0.18167976,0.63895726,0.58654845,0.53409266,0.63895726,0.9219678,0.5452954
234,0,-2.5268624,-2.2914224,-0.20803338,-2.5268624,1.2152483,0.08960137,0.07399635,0.09183585,0.44817844,0.07399635,0.7712263,0.52238536
235,0,2.6568165,2.2366219,-0.112230495,2.6568165,4.2508497,0.27436018,0.9344299,0.90349025,0.4719718,0.9344299,0.9859482,0.568163
236,1,4.1757975,3.689825,0.3520012,4.1757975,4.178376,0.39259934,0.9848695,0.97563225,0.5871028,0.9848695,0.98490787,0.5969083
237,1,4.558461,3.853698,-0.14883432,4.558461,5.0410066,-0.21419267,0.9896305,0.97923905,0.46285996,0.9896305,0.9935743,0.44665563
238,1,3.3055797,3.1277776,-0.04277224,3.3055797,3.1578648,0.31414664,0.9646197,0.95802414,0.48930857,0.9646197,0.9592175,0.5778971
239,1,4.9445915,4.289346,0.12443675,4.9445915,5.0274477,0.048068136,0.99292856,0.9864717,0.5310691,0.99292856,0.9934871,0.51201475
240,1,3.3521395,3.2483656,-0.017766632,3.3521395,4.7948,0.116050184,0.96617484,0.9626143,0.4955585,0.96617484,0.99179524,0.52898
241,1,4.7326756,4.127279,0.15852931,4.7326756,4.8759117,0.6669768,0.99127394,0.9841292,0.5395495,0.99127394,0.9924297,0.66082585
242,1,4.846039,4.259673,-0.27303106,4.846039,4.9499946,-0.26477027,0.9922018,0.9860699,0.43216315,0.9922018,0.9929664,0.43419144
243,0,-5.3136296,-5.19936,-0.0041020066,-5.3136296,-3.831976,0.047189564,0.0048998944,0.005489792,0.49897453,0.0048998944,0.02120727,0.5117952
244,0,3.1908917,2.697322,0.14397317,3.1908917,4.3132277,0.30423772,0.96049005,0.93686837,0.5359312,0.96049005,0.9867866,0.57547814
245,1,4.142662,3.451621,0.024311349,4.142662,4.891676,-0.22275297,0.9843678,0.96927947,0.5060776,0.9843678,0.9925471,0.44454092
246,1,4.0266423,3.8403056,0.0020153448,4.0266423,4.855163,-0.056365333,0.98247844,0.978965,0.50050384,0.98247844,0.99227214,0.4859124
247,0,3.795371,3.117847,0.16233896,3.795371,4.3692513,0.46567744,0.9780195,0.9576229,0.5404959,0.9780195,0.98749757,0.61436015
248,1,4.7899275,4.0444083,0.20975587,4.7899275,5.053131,0.5261335,0.9917555,0.9827816,0.5522475,0.9917555,0.99365133,0.62858087
249,1,5.291356,4.311242,0.15036291,5.291356,5.100635,0.3013876,0.9949903,0.98676074,0.53752005,0.9949903,0.993944,0.5747817
250,0,4.1735916,3.681716,0.13986379,4.1735916,4.9896913,-0.028561741,0.98483664,0.9754387,0.53490907,0.98483664,0.9932382,0.49286005
251,0,3.531979,3.3762693,0.04701066,3.531979,4.319268,0.2665379,0.97158414,0.96695465,0.5117505,0.97158414,0.9868652,0.56624275
252,1,2.8259883,2.685117,-0.021951318,2.8259883,2.8047643,0.16665451,0.9440641,0.9361427,0.4945124,0.9440641,0.9429328,0.54156744
253,0,-3.4971986,-3.301468,0.6735734,-3.4971986,-1.1042808,0.77738005,0.029392045,0.035520867,0.6623028,0.029392045,0.24893865,0.6851152
254,1,4.855789,4.2201376,0.09500501,4.855789,4.6641665,-0.02583047,0.9922769,0.98551625,0.5237334,0.9922769,0.99066097,0.49354276
255,1,4.6469135,3.908482,0.03729862,4.6469135,4.8984265,0.05070898,0.99050003,0.98032403,0.50932354,0.99050003,0.99259686,0.51267457
256,1,4.8035517,4.3401747,-0.08523178,4.8035517,4.8570595,0.14084154,0.9918662,0.9871335,0.47870493,0.9918662,0.9922867,0.5351523
257,1,4.8415165,4.0309153,0.22939005,4.8415165,4.7903576,0.2877535,0.99216676,0.9825518,0.5570973,0.99216676,0.991759,0.57144606
258,1,2.3875809,1.7968702,-0.1853793,2.3875809,3.630869,0.16586599,0.9158754,0.8577675,0.45378748,0.9158754,0.9741906,0.54137164
259,1,4.656713,4.041045,-0.33668715,4.656713,4.6598125,-0.058778286,0.9905917,0.9827246,0.4166144,0.9905917,0.9906206,0.48530963
260,1,-0.79025656,-0.7462639,0.021784857,-0.79025656,1.1004398,0.480555,0.31211358,0.3216359,0.50544596,0.31211358,0.7503425,0.6178789
261,1,2.4615989,1.7452842,0.005746886,2.4615989,3.8592815,0.22672753,0.92140555,0.85135704,0.5014367,0.92140555,0.9793522,0.5564403
262,1,1.49923,1.1888342,0.15656583,1.49923,3.001845,0.39586744,0.81745964,0.7665325,0.5390617,0.81745964,0.95265746,0.59769434
263,0,2.4854174,2.0757892,0.16563644,2.4854174,3.7290878,0.11158341,0.92311317,0.88852763,0.5413147,0.92311317,0.9765485,0.52786696
264,1,3.0191603,2.8492725,-0.016081288,3.0191603,2.953103,0.5514947,0.95343226,0.9452811,0.49597976,0.95343226,0.95040995,0.6344823
265,1,0.010312811,-0.3346056,0.22187749,0.010312811,0.48314714,0.30990887,0.5025782,0.41712043,0.55524296,0.5025782,0.61849076,0.576863
266,0,-3.2480934,-3.1341033,-0.007475674,-3.2480934,-0.025245905,0.17124239,0.03739546,0.041722238,0.49813107,0.03739546,0.49368885,0.5427063
267,1,1.2279829,1.0035768,-0.1100238,1.2279829,3.741704,0.6088047,0.7734654,0.7317613,0.47252175,0.7734654,0.9768356,0.6476681
268,1,4.468336,3.6629896,0.038957804,4.468336,4.9393463,-0.04750575,0.9886636,0.974986,0.5097382,0.9886636,0.99289167,0.4881258
269,1,3.8836274,3.0930324,0.34077382,3.8836274,4.5737653,0.07630819,0.97983885,0.9566045,0.5843785,0.97983885,0.9897864,0.5190678
270,1,2.9335175,2.4789472,0.31298712,2.9335175,3.610325,0.06181465,0.9494787,0.9226527,0.5776142,0.9494787,0.973669,0.51544875
271,1,4.899578,4.04539,0.3412605,4.899578,4.9349227,0.44657683,0.9926053,0.98279816,0.5844967,0.9926053,0.99286026,0.609825
272,1,3.6779318,2.776316,0.077862516,3.6779318,4.036659,-0.100738056,0.9753479,0.9413824,0.5194558,0.9753479,0.98265,0.47483677
273,1,4.9883976,4.2284036,0.032216646,4.9883976,4.4512825,0.13288346,0.9932295,0.9856338,0.5080535,0.9932295,0.9884709,0.5331721
274,1,4.6495223,3.55368,0.4436747,4.6495223,4.3297176,0.7684672,0.9905245,0.9721771,0.6091343,0.9905245,0.9869999,0.6831892
275,1,5.093087,4.4902763,-0.14822166,5.093087,5.071585,-0.041895747,0.9938984,0.98890686,0.46301225,0.9938984,0.99376667,0.4895276
276,1,4.383399,3.917849,0.17130965,4.383399,5.1454935,0.08926325,0.987671,0.9805038,0.542723,0.987671,0.9942081,0.522301
277,1,4.451578,3.699688,0.30561727,4.451578,5.026831,0.5278677,0.9884743,0.9758656,0.5758151,0.9884743,0.9934831,0.62898564
278,1,-2.3478575,-2.1512198,0.22026075,-2.3478575,-0.4426997,0.1829537,0.087236226,0.10421729,0.55484366,0.087236226,0.39109787,0.54561126
279,1,5.1982584,4.1397824,0.29203713,5.1982584,4.843387,0.41124976,0.9945042,0.9843233,0.5724948,0.9945042,0.9921813,0.6013875
280,1,5.146017,4.4203253,-0.22378035,5.146017,5.223054,-0.210852,0.99421114,0.9881126,0.4442872,0.99421114,0.994638,0.44748145
281,1,4.9307814,4.1141443,0.056372818,4.9307814,4.9010105,-0.11635576,0.99283093,0.9839228,0.51408947,0.99283093,0.99261594,0.47094384
282,1,4.696245,3.908482,-0.035405897,4.696245,4.8984265,0.034078434,0.9909531,0.98032403,0.49114943,0.9909531,0.99259686,0.50851876
